c0_corrected,c0_error,phi,v_obs,v_bar,radius_kpc,g_obs,g_N
158.64311290261318,88.33243067005493,0.16314149084336788,116.0,98.53863455518349,6.07,7.18342175590246e-11,5.183564025663011e-11
130.97904730072815,63.41179354142691,0.20837794376673474,116.0,94.18041463064388,6.83,6.384095176914778e-11,4.2082794445989015e-11
111.7986894516745,49.62189120861147,0.2509232681430541,116.0,90.25752046228614,7.59,5.7448445399641547e-11,3.4779961695343925e-11
98.03364661117308,41.72214500438296,0.2869510565819092,115.0,86.31307316971167,8.35,5.132314761274599e-11,2.8911509191597366e-11
86.85984132556476,35.62933308012733,0.32492125521538284,115.0,83.09718888145375,9.11,4.7041523882154674e-11,2.456169678154166e-11
78.2311756503161,31.06745539109127,0.3625206922271936,116.0,80.72670995401708,9.86,4.4222484846174375e-11,2.1417149555869008e-11
70.84449821296283,27.510845934682536,0.3999983896435654,117.0,78.42757168241282,10.64,4.169021874192935e-11,1.873268313362798e-11
65.42620699688237,25.27436554811316,0.4286648647110953,117.0,76.21124851358886,11.38,3.897925548454555e-11,1.653864666895225e-11
60.29661135965674,23.066044615664968,0.4621008948405521,118.0,74.33513570311149,12.12,3.722763721608713e-11,1.4773715641168783e-11
57.65979499462039,22.263278580958083,0.4757976905671061,117.0,72.70253434372148,12.86,3.449330695288712e-11,1.3318711453622392e-11
54.80007585067134,21.37986077423917,0.4919813671656538,116.0,70.9239959393152,13.7,3.182727741483791e-11,1.1897888746446159e-11
52.23228776232992,20.60644910058662,0.5072100676327571,115.0,69.24992490970658,14.44,2.9677858903492314e-11,1.0761566622922212e-11
47.87398391975173,18.753815427663934,0.5483951841979131,117.0,67.61154487215921,15.18,2.922160259645114e-11,9.758296851691985e-12
45.935306234929314,18.225661538504966,0.5615409051244382,116.0,66.1582292689277,15.91,2.7406266535718372e-11,8.914595547785198e-12
44.457236332190014,17.852479041719832,0.5712564415009818,115.0,64.9537635553168,16.65,2.5738635589575318e-11,8.211045913054989e-12
42.1282986250474,17.059224028612714,0.5931849543132519,115.0,63.544927413602416,17.49,2.450247470362659e-11,7.48128233261336e-12
40.106218013439616,16.380763324389815,0.6134518952688036,115.0,62.27002890636875,18.23,2.3507859712914374e-11,6.892480471145502e-12
38.56892552469832,15.982642080600032,0.6260584603443634,114.0,60.955249978980476,18.97,2.2199666492544937e-11,6.34686090634631e-12
36.4719803545695,15.182675552492364,0.6531522435908571,115.0,59.846316511544806,19.71,2.1742683032289653e-11,5.888332210440895e-12
35.45972739531109,14.954314523801417,0.6613528540462889,114.0,58.841394443027944,20.45,2.0593040262277624e-11,5.486263700567433e-12
33.19106822402644,14.028961058166537,0.6969453693872801,116.0,57.78012287975857,21.29,2.0480681098322186e-11,5.081422883751739e-12
32.30326798877313,13.836124076991,0.70487751104966,115.0,56.82944659241368,22.03,1.945294065213023e-11,4.750468415043527e-12
30.13131632595838,12.900056379093497,0.7462251515036575,118.0,55.95005808754804,22.76,1.9824207515772232e-11,4.4569001454496574e-12
292.0808962560103,204.2195379806833,0.2155453996482032,266.0,214.4230449368724,22.47,1.020385501400153e-10,6.630464036299859e-11
254.16727901522796,175.5990391271908,0.24151092802706584,255.0,200.287256209675,27.48,7.667745870206907e-11,4.730357717295841e-11
205.31993806327327,133.38683195319854,0.2983937314929232,250.0,185.50228246574216,32.5,6.231616730644598e-11,3.430988264619371e-11
176.38018203379883,114.45665531592088,0.3365494012051546,242.0,172.84380492224764,37.51,5.0592687057052666e-11,2.5808612108276856e-11
154.36421926607088,100.12011534448146,0.3744551456481817,237.0,162.976333251181,42.42,4.290719322834977e-11,2.0290021123212224e-11
133.7856628265987,86.31305617219282,0.42214330921885374,235.0,154.0754172475285,47.44,3.772203576178772e-11,1.6215341628788667e-11
114.150816929604,73.21282381878055,0.48292932764197793,236.0,145.60572825270302,52.45,3.44098351236588e-11,1.309831731853377e-11
98.9712885075272,62.70882023264091,0.5485975745162731,242.0,139.81780072651694,57.47,3.302125789994859e-11,1.1022695602349265e-11
87.70671018645125,55.763297624425704,0.6043339379845859,246.0,134.42381373848906,62.48,3.1385804961152053e-11,9.371637524137341e-12
80.8963716292323,52.90461214696605,0.631070712517634,242.0,128.74928854172362,67.4,2.8156256550594144e-11,7.969551059537569e-12
72.89020648799156,48.73379346059464,0.6750097491928949,242.0,123.21465253775624,72.41,2.620814378552749e-11,6.794073551246445e-12
289.0889916619726,209.69658494522454,0.10785810859854714,158.0,141.84528543451842,16.84,4.803703184868297e-11,3.871611776731327e-11
277.9419863365199,195.40383701198664,0.1133166190028456,157.0,140.1802628760554,17.21,4.6411169559966605e-11,3.699959310910211e-11
263.45308365632917,174.6536745660833,0.12261055720551695,157.0,138.88347165879745,17.5,4.564207017868716e-11,3.571635718914914e-11
247.673448383482,154.00351111062048,0.13400444985852733,157.0,137.31002913115998,17.87,4.469704690134444e-11,3.418881469502684e-11
218.1499187832186,116.2569700392434,0.16380838000373532,160.0,135.8247477450262,18.24,4.5479869472774617e-11,3.277457423025321e-11
212.19570176045167,111.77030249070988,0.16852616603105613,159.0,134.34055567846963,18.62,4.399655281152609e-11,3.1407884295035334e-11
200.49714015200976,99.82974157361654,0.18291723836461707,160.0,133.25393277498418,18.9,4.3891683554677726e-11,3.04440442757358e-11
200.5633379508465,102.13354787465313,0.17990564319050156,158.0,131.98514651278,19.27,4.197943001203016e-11,2.929358207765557e-11
205.8477628908484,110.77678414213288,0.16961702449879928,155.0,130.81813712173096,19.65,3.9619128659512965e-11,2.822132787158291e-11
187.06764946664276,91.47528613136292,0.19497925593293078,157.0,129.18772116575167,20.02,3.989691449185941e-11,2.7013600948630123e-11
189.10341353968155,96.34838595341932,0.18771374327390167,154.0,127.64319840868922,20.4,3.7671711588070094e-11,2.5880297644009e-11
299.9444221838479,113.61391327676675,0.17962027251975185,236.0,197.19863741922762,32.06,5.629431853511865e-11,3.9305052419131497e-11
269.03172680743234,92.56160943824821,0.2091620821864354,239.0,193.8920323272723,33.15,5.583626341508237e-11,3.674857229995044e-11
258.9453309120345,88.22637027388222,0.2168387442212901,237.0,190.79916771306944,34.23,5.31733314854396e-11,3.446276598262412e-11
233.5038563349808,73.37902545556592,0.24942840168557553,241.0,187.79830324047128,35.32,5.328653349177119e-11,3.2356885459412296e-11
224.52725322298585,70.57313540825203,0.25701363757006607,238.0,184.05912473985092,36.31,5.0551231894004116e-11,3.023378597170295e-11
255.7772059374892,2359.7353874165465,0.017959040523264982,49.8,48.91362284681028,0.42,1.9134339413017314e-10,1.845926688886832e-10
236.6581150695688,1657.2721079662008,0.02272102866160322,52.2,51.02733483144108,0.46,1.919496181915523e-10,1.834222505565105e-10
230.9334158747245,234.21843196881562,0.08346658139725513,107.0,98.4316356665884,3.51,1.0569745177651853e-10,8.944712080842994e-11
164.14876146994484,95.07076391682128,0.15217978694321896,114.0,97.90706001101248,3.68,1.144368677618417e-10,8.440812998393866e-11
167.7523742269264,103.1232240381278,0.1441362551656834,112.0,96.966214734824,3.85,1.0557944971425205e-10,7.913784750570235e-11
149.62150676079665,78.98607731124294,0.17226696155416346,114.0,95.96000468945383,4.03,1.0449818197607381e-10,7.404224071247884e-11
134.0521603928986,62.05575435716376,0.20253317533621004,116.0,94.73248914707139,4.2,1.0381754775792365e-10,6.923930268802271e-11
133.2012629587658,63.327412976565604,0.19979022994778758,114.0,93.35488685655402,4.38,9.614787063095375e-11,6.447689003512698e-11
121.8593337368845,53.9387062633848,0.22258003564050247,114.0,91.25140711243854,4.73,8.90333347491707e-11,5.7045590191809406e-11
125.27030618906144,61.4321008105018,0.2039134040593056,109.0,88.89309590738755,5.25,7.333271610653335e-11,4.8773153720334534e-11
110.89571773297075,51.10397953588645,0.23083661418568316,107.0,84.94400037671878,5.78,6.418651483314534e-11,4.045215472487649e-11
102.11474888219766,45.85696230663215,0.2483762840706698,105.0,81.90696795755535,6.3,5.6707712248865845e-11,3.4506842987789185e-11
101.7600673872649,48.68025584880889,0.23853875744911385,101.0,79.56559369476231,6.82,4.846882049859074e-11,3.0079479647941797e-11
105.14998286521683,57.93155320867475,0.21212413668649194,94.5,76.43767461141135,7.35,3.937135450421257e-11,2.57591585435211e-11
102.6256222429352,59.5916006922333,0.20812863301093942,90.8,73.73891306494828,7.87,3.3946972061389674e-11,2.2388387199312224e-11
289.4127657023972,186.33662693002663,0.17481298586734934,223.0,187.23392774815147,9.5,1.6962513217587066e-10,1.1957752737319646e-10
251.42549886599875,151.12046842900526,0.20417718137189464,219.0,178.55461993462953,10.65,1.4592936752074337e-10,9.700556595133558e-11
221.8422931358188,126.63714569859839,0.23329337013458476,216.0,171.0549820964008,11.74,1.287785360274074e-10,8.076206912351324e-11
195.51225262837738,106.57679020568536,0.26629986358257757,214.0,163.9687976415025,12.82,1.1575602363044619e-10,6.795766953166787e-11
168.16388449785006,86.96103581675925,0.3122389698115175,214.0,156.60661831480814,14.01,1.0592378464970167e-10,5.672652322685908e-11
150.4164449154746,75.7354268032109,0.3485744746741922,214.0,151.01837835177545,15.09,9.834275831294368e-11,4.897499986041841e-11
136.5925695492751,67.72343050137958,0.3814658519639067,214.0,146.13197665124494,16.18,9.171768992226948e-11,4.2767718080858e-11
123.40011053801969,60.61884706322195,0.41750496616780547,214.0,140.95927922630705,17.36,8.54834229805484e-11,3.708870743748339e-11
113.3999810217026,55.55443909626861,0.44850103882312803,214.0,136.65711470684576,18.44,8.0476801678e-11,3.281766335405996e-11
104.99943952877676,51.49541803748308,0.47747516843267584,214.0,132.75440557661352,19.53,7.598526487159856e-11,2.9241504918401615e-11
50.45028340045214,68.46607189654512,0.14661408190670538,34.1,29.44968760445516,1.25,3.0144134802333116e-11,2.2483061568373298e-11
39.94599715147409,14.511197326886654,0.46318745254002625,78.4,49.3351335257137,3.75,5.311350183624973e-11,2.1032235039965436e-11
31.619465277852477,9.634551932232206,0.6411732078371996,96.9,51.03472641251249,6.25,4.8682359040829556e-11,1.3503788982501623e-11
30.995687536489918,8.39374969814735,0.7151312177241027,113.0,55.271455562523414,11.25,3.6779722042197736e-11,8.7994060632246e-12
36.58876493553328,9.504606963147019,0.6481266671438481,114.0,59.62481111081192,13.74,3.064975788672325e-11,8.384388198192335e-12
37.30038670972101,9.198964820047975,0.6651584077955253,121.0,62.2172403759601,16.22,2.924987194066038e-11,7.73347555045538e-12
36.38655847617308,8.734922610633403,0.6929882489057928,126.0,63.01001348992079,18.71,2.7496117879300422e-11,6.8762148188765085e-12
36.24135934857152,8.601562980475773,0.7014642138366519,128.0,63.46991728370221,21.3,2.4925530717247966e-11,6.128586772308077e-12
36.74988663903703,8.642778412744567,0.6988206755004834,129.0,64.13509569650614,23.79,2.266673967533481e-11,5.60274853117729e-12
36.031751328826054,8.511610676977654,0.7073098868536775,129.0,63.592943790958444,26.28,2.051909196637044e-11,4.986508644627724e-12
36.08792529203949,8.42148821779546,0.713273650279805,131.0,64.19489387794016,28.77,1.9328885245598825e-11,4.6415730182683344e-12
34.49586469853272,8.137181643328733,0.7328220041570658,131.0,62.95217549854811,31.25,1.77949449125081e-11,4.109372806221647e-12
31.122533263527863,7.540011146426757,0.7778879573282825,131.0,60.178152181668054,33.74,1.6481684306931777e-11,3.478057011011351e-12
30.37584831290975,7.57702441523162,0.7749229862689835,127.0,58.51388638605369,36.23,1.4425908928858597e-11,3.0623415891378784e-12
42.182699802520624,,0.18804476325386868,34.4,28.50307001008839,0.87,4.407595295029089e-11,3.025994293844653e-11
31.097322068018254,,0.3639162869529785,46.3,32.17615576789745,1.12,6.202232432182204e-11,2.995396838255718e-11
33.68992379226541,,0.36146468755836864,49.8,34.693428772607646,1.37,5.866001863844724e-11,2.846937665274302e-11
38.479464308627016,,0.46878437857836963,76.65,47.96469534980911,4.97,3.830645897419514e-11,1.4999993479998588e-11
38.52593740395906,,0.4893727214126068,81.0,49.6538749746684,7.45,2.8537626083590322e-11,1.0723933155580303e-11
30.90046109857404,,0.5907458429740176,83.85,46.44568871273199,9.98,2.2828620624268628e-11,7.004293746274142e-12
44.74837261928091,,0.3796890719456956,69.75,47.714166659389534,4.51,3.495553554928703e-11,1.6357699387693222e-11
33.20446423296047,,0.6241702852819324,97.7,52.33844953760094,9.01,3.432957403849543e-11,9.851922649493648e-12
35.299353029001935,,0.1507794289267254,24.35,20.941910132554764,1.48,1.2981960816941374e-11,9.602292830743898e-12
47.25699246218427,18.366150721475282,0.2867558296087966,55.4,41.58850321903879,2.35,4.232098288771528e-11,2.3849693192316708e-11
30.358754846673534,6.999201646819479,0.62030298678742,88.5,47.59366029210193,3.91,6.491033675720563e-11,1.8772647862718027e-11
32.0163429927277,6.368911858206361,0.669794055872663,105.0,53.7404670616101,5.48,6.519317284084942e-11,1.707758253662644e-11
36.061120240905986,6.951687151284718,0.6237568303018989,106.0,56.808289888008424,7.03,5.1791737844198875e-11,1.4875520982660188e-11
39.97401463184026,7.7686730687601875,0.5696751831087286,103.0,58.26804355733939,8.6,3.9974227192572606e-11,1.2792826191803947e-11
39.93401053528216,7.393948576785472,0.5931468694168927,109.0,60.23183377583651,13.27,2.9012566658575742e-11,8.859012747361374e-12
39.162222497852305,7.0584830709060675,0.6160518596173272,113.0,61.02819430394447,14.85,2.7863425789543744e-11,8.127157293391902e-12
42.265620995464374,8.02162922966212,0.5549582976623982,105.0,60.28010119434108,25.8,1.3847232060769568e-11,4.5638600431053974e-12
35.08482310656103,6.958882613559157,0.6232310968585467,103.0,55.22953648185,32.01,1.073971739631754e-11,3.0878855906783825e-12
58.865276851703605,,0.18752441337061207,47.9,39.70952530564927,3.03,2.453762226514291e-11,1.6863621294080153e-11
41.09851266137899,,0.3504489697211117,58.8,41.41706049443876,3.78,2.9639230935407213e-11,1.470519619239645e-11
31.258264591935145,,0.5808993003462304,82.8,46.31791230182984,4.07,5.4584626457601177e-11,1.708077694143799e-11
257.7167912576514,175.96962108860254,0.3588243669779238,378.0,264.0318734547024,35.17,1.3164831645423369e-10,6.423096169682998e-11
226.71578485481433,158.54604512727568,0.390026704994552,364.0,246.4421209939567,40.19,1.068289203728821e-10,4.896840380841683e-11
207.470099260817,150.58166764548164,0.4065542202358762,349.0,232.41340451875834,45.21,8.730124257748423e-11,3.871612793354495e-11
187.70103030970705,140.0176081227206,0.43120511327050604,338.0,219.60726285803938,50.24,7.368648633029378e-11,3.110626342873714e-11
168.87458268730776,128.0203524200581,0.4638214440314514,332.0,208.7867768801463,55.26,6.46352399040276e-11,2.5562255867449435e-11
153.37043840797696,117.2812957925053,0.49828688410119665,330.0,200.49830049155028,60.28,5.854080826525254e-11,2.160987357120647e-11
137.63288363453006,106.4436241362852,0.5395702107295891,329.0,191.80659373441782,65.31,5.37051817182185e-11,1.8253723182512677e-11
124.2617903475904,97.09104667420397,0.581941299630684,330.0,184.4081218384917,70.33,5.017545744674283e-11,1.566836031488993e-11
112.21241409329875,88.75117463123371,0.6264708566198808,332.0,177.4456051864909,75.35,4.7402035263391714e-11,1.3541018044545635e-11
102.36034404413792,82.299309884929,0.666369289537938,333.0,171.0187501416146,80.38,4.47038104970283e-11,1.1790807057597603e-11
279.29675065387164,120.3538726992316,0.2432764837395109,282.0,221.10342692957067,42.85,6.013834450913561e-11,3.696955301580291e-11
228.43533997421363,88.22749248378034,0.308189890498348,287.0,210.88064823496725,46.73,5.711788144938193e-11,3.083768394684429e-11
210.31889466625486,77.63155534290496,0.340450656368118,292.0,207.7432923104859,50.71,5.448490156562298e-11,2.7578109254292223e-11
198.6203453723794,70.67540676136056,0.3665373568030306,298.0,206.55281237494685,54.58,5.272335945713534e-11,2.5329858992739465e-11
188.17493116022808,66.377725446038,0.3852139249539467,298.0,202.7309157479441,58.46,4.922410125163269e-11,2.2781652941816855e-11
172.01234220820297,60.0731209342936,0.4171374931931147,298.0,196.36123395415908,62.34,4.6160426037382857e-11,2.0042356624793556e-11
159.761433549766,55.55522401640322,0.44417866606619544,298.0,191.1225452425747,66.21,4.3462331357354587e-11,1.7877398922084855e-11
153.067483799807,53.1753274180041,0.46014828419692283,298.0,188.09463283145533,70.19,4.0997876608782554e-11,1.6333589727798362e-11
143.4172558110728,49.8480391854876,0.48485221917932353,298.0,183.50488113399055,74.07,3.885028971473535e-11,1.4731839379487322e-11
114.57411443327827,51.750416903639724,0.38820427154797965,183.0,124.12410120520511,0.37,2.9329491513548545e-09,1.3493188506069259e-09
292.5781253990338,159.98950770103284,0.1642268944028408,215.0,182.43813581595268,19.05,7.862959126220693e-11,5.66161521935487e-11
259.20576087336,129.083549262496,0.19212187046827986,215.0,177.41935322844574,22.14,6.765554261721057e-11,4.607108552128943e-11
238.15093305707217,116.50149549090855,0.20727401114139063,210.0,170.68734985346748,25.34,5.639440997124781e-11,3.725633573932433e-11
242.88543608191185,135.34360022074065,0.18554428660057623,196.0,162.807801410129,28.53,4.363293723403796e-11,3.010597728988304e-11
234.7773887770881,141.10060093626845,0.17996438601177103,185.0,154.53049246022613,31.72,3.496345616496908e-11,2.4394913182341602e-11
207.42787651379916,117.46085888746569,0.20601454337470915,182.0,148.11546576910865,34.91,3.0746593453065964e-11,2.0363622929659138e-11
182.70863147710685,96.87490780550135,0.2380169175638576,181.0,142.6622735694339,38.0,2.7936862571204422e-11,1.7355565286352626e-11
30.657690967763553,22.617371054570494,1.0429220920798272,231.0,81.4097967077673,0.09,1.9212572909915747e-08,2.3862443292287747e-09
143.0525759193425,76.49017318050548,0.3920486734980743,231.0,156.08005317784847,0.17,1.0171362128778926e-08,4.64354828256643e-09
290.1718326809119,148.281605071807,0.23374499650790248,283.0,224.01251058813656,25.24,1.0282236736018603e-10,6.442571905944025e-11
272.3579960005779,137.64702363718715,0.24731720256414252,279.0,217.86913388545887,26.44,9.540058416174554e-11,5.817468512328872e-11
255.4655571133949,127.31972731586826,0.2625036897481409,276.0,212.2780933115803,27.65,8.927443427061959e-11,5.2810380778151106e-11
241.28149699527603,119.24350562318143,0.2760831562905687,273.0,207.1387044953212,28.85,8.371119754782317e-11,4.819264605289612e-11
227.20776060559984,110.91004266725237,0.2920294045100318,271.0,202.36832261991995,30.05,7.91950766868354e-11,4.416158638173794e-11
213.7813783189751,102.81223276135843,0.30984299241717833,270.0,198.06177293965638,31.25,7.559300064808813e-11,4.067760559948152e-11
205.10388126220272,98.41224098696023,0.3206774671581346,268.0,194.4761460950931,32.34,7.196704169206715e-11,3.789629407410168e-11
194.81840214679949,92.70196793831624,0.33618283727134485,267.0,190.76948629170232,33.55,6.885477706637253e-11,3.515032737626684e-11
185.46728535430228,87.71883228057443,0.35126955876951577,266.0,187.20920783978548,34.75,6.598003515528472e-11,3.268162786685751e-11
176.87168240057932,83.30357122408958,0.3660612075760345,265.0,183.76699404408834,35.95,6.329901200360188e-11,3.043968868333547e-11
169.10367218702916,79.45120251364847,0.38023613095587544,264.0,180.49678612097225,37.15,6.079293540314485e-11,2.841739126642354e-11
161.07777119019786,75.24128562948002,0.39729454887121635,264.0,177.44390916568537,38.35,5.889067927579741e-11,2.660485542226702e-11
153.9258545497809,71.61350948849788,0.4135126703172112,264.0,174.58931296044437,39.56,5.70894224020938e-11,2.4967962722808955e-11
147.75792381623668,68.57442492896743,0.4283444082897771,264.0,172.01895854817863,40.76,5.5408673950609203e-11,2.3524615344742825e-11
142.05435561009284,65.83492400013272,0.4428186678792398,264.0,169.54704420897463,41.96,5.3824059824280994e-11,2.219979911738921e-11
136.6069625145197,63.279429070186744,0.45738183434413965,264.0,167.09579468077587,43.16,5.232756140469951e-11,2.0963011976116247e-11
133.16459279340464,62.15993926671041,0.4641153349140502,262.0,164.71705254769464,44.36,5.0143555321539965e-11,1.9819361793889273e-11
130.17657720374956,61.24450904742112,0.469792848591706,260.0,162.5342554663478,45.57,4.806973695756395e-11,1.8785158426048913e-11
127.51258492936321,60.472365207780754,0.4747067577734056,258.0,160.49340111045066,46.77,4.6118600545325214e-11,1.784641835343487e-11
124.09310090253575,59.121468704980764,0.483592197452886,257.0,158.45709892586066,47.97,4.4617024763397844e-11,1.6961246301729678e-11
119.33855560936559,56.75190244002936,0.5001288602001939,258.0,156.46474682815932,49.17,4.386754011602319e-11,1.613380759624675e-11
114.30099966664285,54.133500327120544,0.5199616396412239,260.0,154.58127215157728,50.37,4.34889401063369e-11,1.537254884174671e-11
109.05668240051445,51.35063051817241,0.5430804807443511,263.0,152.79139373668923,51.58,4.3454447998025835e-11,1.4666298687967048e-11
104.62647014522105,49.18346238580461,0.5627407429615721,265.0,150.95610255965144,52.78,4.31148063950263e-11,1.3990590381527209e-11
101.00147551871467,47.55893216527513,0.5785455936750319,266.0,149.14973214860294,53.98,4.247510599566773e-11,1.3354147031725101e-11
98.18351834444627,46.432550070490585,0.5900907441860298,266.0,147.43767802024013,55.18,4.1551399449911995e-11,1.2765544601923781e-11
95.17264026596027,45.81405910711372,0.5966475557731704,262.0,144.2715009972517,57.59,3.8624207571861646e-11,1.1711650405569936e-11
89.71774265020113,43.503304819059665,0.6226175684766869,263.0,141.10953936569987,59.99,3.736256755689569e-11,1.0755682276706952e-11
81.58120253837632,39.2941312307886,0.6768060700741949,272.0,138.24064850831684,62.39,3.842615238724238e-11,9.925687953507183e-12
159.02270601143897,200.5872496800275,0.1456986358339971,107.0,92.49274403973534,0.28,1.3249930561985e-09,9.90059681973891e-10
299.986305311105,169.09889570704067,0.1647786060271194,221.0,187.42599899693744,16.53,9.574492693619761e-11,6.886378563455589e-11
291.1767418987165,160.1725698334767,0.17139787073682916,221.0,186.1894736551989,16.84,9.39824015591061e-11,6.670712746862316e-11
288.808093830511,157.83591524066662,0.1732415513861706,221.0,185.8465159748764,16.94,9.342760580019756e-11,6.606927178459904e-11
241.42044046234534,118.97260558714297,0.21334476184720452,218.0,176.1173089165287,19.4,7.9380775166866e-11,5.180914555925998e-11
208.19288703145418,95.91945271633563,0.250901500056394,216.0,168.06938626650603,21.77,6.94469459330162e-11,4.2045824922129695e-11
176.12724175206196,76.30536227261898,0.2991817861657037,215.0,159.40629253577163,24.23,6.18197983303773e-11,3.39829898929812e-11
155.26469956733516,66.06619385863738,0.3349594206990673,212.0,151.6578283505339,26.69,5.456664174518068e-11,2.7924484862200528e-11
140.20895728674378,59.766492399944966,0.3626847916716891,208.0,144.7275903205743,29.06,4.8243092375084694e-11,2.3356681083988734e-11
121.8734906156258,50.77059407296366,0.41346680909124955,209.0,138.2228783523191,31.52,4.490662760592293e-11,1.964163943682128e-11
90.5820004384996,36.13736659182677,0.5459065429443446,220.0,127.44960141169528,36.34,4.31583186232425e-11,1.4484253544778183e-11
78.36972528291669,31.911574082500547,0.6046871541835728,220.0,120.17396390233618,40.04,3.917016230690891e-11,1.1687746472581212e-11
294.74226218107793,208.85442482509217,0.1423193095216053,195.0,169.13213089179715,18.08,6.81514146100861e-11,5.126935966167505e-11
246.34365270718038,151.24533831905674,0.17982807474272827,194.0,162.07028259369451,19.45,6.270294405283334e-11,4.3761404435321965e-11
211.61936701076573,119.15434351390475,0.2145716468969183,192.0,154.9223037525585,20.92,5.710115007763427e-11,3.717665327532345e-11
175.57228740445004,91.10422932809577,0.2629853117665992,190.0,146.06310588235485,22.92,5.1038354828822164e-11,3.0162721727013515e-11
146.3352801720304,70.70452430310273,0.32032496055830645,191.0,138.6494031721738,25.02,4.7248008462963914e-11,2.4897330353474832e-11
111.03236300069952,50.666599551230114,0.4183455663514004,193.0,127.02000866005324,29.23,4.129427835507559e-11,1.788625997713178e-11
61.90791140925519,63.870119659335366,0.21471721268900454,56.2,45.34044882883274,0.11,9.304306840275732e-10,6.055960348789254e-10
166.2009835854288,125.27260534148203,0.13336365807107836,105.0,91.89041190461603,7.53,4.7444699491082975e-11,3.6337035956411985e-11
118.62908629638714,61.659440751680876,0.22024739687519088,110.0,88.2552310064395,8.58,4.569852269139372e-11,2.941695407638376e-11
117.01625539525934,60.28794937825489,0.22386052301991183,110.0,87.93692910262445,8.7,4.5068198240477954e-11,2.8802316356403778e-11
115.35995191266474,58.903829685744896,0.22765969526168608,110.0,87.60347538768083,8.82,4.445502547530138e-11,2.819539379804633e-11
109.86662504442653,53.717293675127216,0.24345196362952573,111.0,87.01480161443799,9.03,4.4214252340976186e-11,2.7170810698693556e-11
109.56103939188581,53.48382706025683,0.2442275951453856,111.0,86.94733635943082,9.05,4.411654128607899e-11,2.7068741384187364e-11
93.26758802061651,41.574131903230885,0.2941101922913291,112.0,83.46176969127842,10.53,3.860217297244733e-11,2.1436352266985235e-11
83.51582742196807,35.792582142895526,0.3290813661113872,112.0,80.59346003243688,12.07,3.367695786245819e-11,1.74379894555469e-11
72.30155405687829,29.259281270128703,0.3836885645211565,114.0,77.67316911263502,13.58,3.101087432721483e-11,1.439614984103228e-11
61.5691919336892,23.529434489939337,0.4542685749852592,118.0,74.91963827995968,15.09,2.990052770437217e-11,1.2053306001107207e-11
53.4949959520239,19.759449269925884,0.5209776362832418,122.0,72.460632070111,16.6,2.9054650227611675e-11,1.0249442097619251e-11
47.843578738116804,17.425994828997187,0.5753009143734351,125.0,70.3169460372107,18.11,2.795797125151152e-11,8.84719559629298e-12
43.15077013990145,15.610489423986687,0.6275497807802304,128.0,68.33899106659389,19.62,2.7059826925452685e-11,7.713335123668561e-12
39.18373043908863,14.1529059746565,0.6779699705654554,131.0,66.50168945222369,21.02,2.6455377189147392e-11,6.817681737542185e-12
34.5433743491817,13.137325210087967,0.7187765463335977,127.0,61.89321368292326,24.04,2.174087689236884e-11,5.163636728804767e-12
30.84111846255083,12.278263763382935,0.7577368843379014,124.0,58.122025085160274,27.06,1.8412792388101812e-11,4.045365451297829e-12
41.02023235959472,104.78386195813371,0.1962052135903587,34.6,28.4357873110628,1.25,3.1034607906675305e-11,2.0961607258587172e-11
42.6872426036478,94.61458404127482,0.20901352938077702,37.9,30.751463379813327,1.52,3.062237780127571e-11,2.0160071374970155e-11
41.47406518888767,78.69094465420561,0.23408774134960186,40.5,32.047341543410425,1.8,2.9528515878159427e-11,1.8489092316555046e-11
36.419291431390064,55.569997050999675,0.2889241644151822,43.0,32.20996740141163,2.07,2.8944806058841397e-11,1.6241057479469384e-11
32.33201184871224,41.78124772181973,0.3420045819154981,45.1,32.03655724324947,2.35,2.8047186332234802e-11,1.4152328291115679e-11
30.90493714725921,38.10466259858938,0.3608450051745133,45.6,31.787168794971343,2.63,2.5619934501206232e-11,1.2449503337777132e-11
34.53280315277545,16.440996090879885,0.5751965360120906,90.2,50.74600476884855,6.36,4.1453388604246404e-11,1.3120508728809759e-11
36.22334940260561,17.25019994474312,0.5607718418121936,91.3,52.11115043826993,6.51,4.1492026325718545e-11,1.3517127545936108e-11
34.327157059593254,15.704432977551786,0.5892118277951737,92.8,51.48213282295131,6.69,4.1713238919775603e-11,1.2837812310187193e-11
71.26433865050346,,0.0894761589121908,34.5,31.54714725613078,1.5,2.5712896953985742e-11,2.1499729963275002e-11
63.00922617430956,,0.115251467044752,36.0,32.08111282359139,1.76,2.3861426972250044e-11,1.894917295115772e-11
47.066484968910224,,0.18129381890374593,37.3,31.11529527418951,2.01,2.2429814633894692e-11,1.5608309715195894e-11
62.56765959553388,,0.114546169402086,35.6,31.74703923202918,2.26,1.8171703210043648e-11,1.4451139602773588e-11
122.35680644650776,,0.036456110617118516,34.9,33.65059434839153,2.51,1.5724658075410608e-11,1.461893837482216e-11
35.69942738048394,,0.5550140468955814,88.7,50.91949430228073,2.79,9.137915014506489e-11,3.0113971758223636e-11
43.574662113315036,,0.48298021645429123,90.1,55.58647677268276,3.49,7.537515761169308e-11,2.8689101534427588e-11
43.47482591861557,,0.4901922513978633,91.6,56.10579025376971,4.19,6.489048238484061e-11,2.4344755822352697e-11
41.59665948662063,,0.5119346940117356,92.7,55.558347707612754,4.89,5.694488070009423e-11,2.04547352182228e-11
